pmid,e1,e2,label,sentence
12029619_2002.ann,c-Myc,hepatocarcinogenesis,2," Preneoplastic and neoplastic hepatocytes undergo c-Myc up-regulation and overgrowth in rats genetically susceptible to hepatocarcinogenesis, but not in resistant rats."
17638894_2007.ann,HER2/neu,breast and other cancers,2, The HER2/neu oncogene is an important diagnostic and prognostic factor and therapeutic target in breast and other cancers.
25175341_2014.ann,Cby gene,laryngeal carcinoma,2,A better understanding of the mechanisms of Cby gene activation in LSCC could provide potential novel therapeutic targets for human laryngeal carcinoma.
17699796_2007.ann,putative oncogene,lung adenocarcinomas,2,A functional genomic approach integrating microarray and proteomic analyses done  in our laboratory has identified 14-3-3zeta as a putative oncogene whose activation was common and driven by its genomic amplification in lung adenocarcinomas.
11438465_2001.ann,balanced t(X;17)(p11.2;q25),ASPS,2,"A relationship between these renal tumors and ASPS was initially suggested by the cytogenetic finding of a balanced t(X;17)(p11.2;q25) in two of the cases, and the ASPL-TFE3 fusion transcripts were then confirmed by reverse transcriptase-polymerase chain reaction."
11731438_2001.ann,fragile histidine triad (FHIT) gene,idiopathic pulmonary fibrosis,2,Aberrations in the fragile histidine triad (FHIT) gene in idiopathic pulmonary fibrosis.
24114583_2014.ann,oncogenic driver genes,NSCLC,2,"Activating alterations in a variety of potential oncogenic driver genes have also been identified in NSCLC, including ROS1, RET, MET, HER2, and BRAF."
24114583_2014.ann,oncogenic driver genes,ROS1,2,"Activating alterations in a variety of potential oncogenic driver genes have also been identified in NSCLC, including ROS1, RET, MET, HER2, and BRAF."
24114583_2014.ann,oncogenic driver genes,RET,2,"Activating alterations in a variety of potential oncogenic driver genes have also been identified in NSCLC, including ROS1, RET, MET, HER2, and BRAF."
24114583_2014.ann,oncogenic driver genes,BRAF,2,"Activating alterations in a variety of potential oncogenic driver genes have also been identified in NSCLC, including ROS1, RET, MET, HER2, and BRAF."
24415871_2014.ann,anaplastic lymphoma kinase (ALK) gene,hepatocellular carcinoma (HCC),2,AIM: To examine the status and clinical significance of anaplastic lymphoma kinase (ALK) gene alterations in hepatocellular carcinoma (HCC) patients.
24415871_2014.ann,ALK gene,hepatocellular carcinoma,2,ALK gene copy number gain and its clinical significance in hepatocellular carcinoma.
24346100_2014.ann,NCOA4 genes,thyroid cancer,2,"All fusions identified were between RET and KIF5B genes, and no RET fusions to CCDC6  or NCOA4 genes, characteristic for thyroid cancer, were identified in the irradiated lung cells."
21317929_2011.ann,human enhancer of filamentation 1,melanoma,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,human enhancer of filamentation 1,breast,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,human enhancer of filamentation 1,CRC,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,HEF1,melanoma,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,HEF1,breast,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,HEF1,CRC,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,NEDD9,melanoma,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,NEDD9,breast,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,NEDD9,CRC,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,Cas-L,melanoma,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,Cas-L,breast,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,Cas-L,CRC,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC."
21317929_2011.ann,human enhancer of filamentation 1,CRC,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC. However, the regulation of HEF1 and the role of HEF1 in CRC tumorigenesis are not fully understood."
21317929_2011.ann,HEF1,CRC,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC. However, the regulation of HEF1 and the role of HEF1 in CRC tumorigenesis are not fully understood."
21317929_2011.ann,NEDD9,CRC,2,"Altered expression of human enhancer of filamentation 1 (HEF1; also known as NEDD9 or Cas-L) has been implicated in progression of melanoma, breast, and CRC. However, the regulation of HEF1 and the role of HEF1 in CRC tumorigenesis are not fully understood."
18505920_2008.ann,HMGA2,lung cancer,2,"Although additional  studies with animal models are needed, these findings suggest that targeting HMGA2 could be therapeutically beneficial in lung cancer and other cancers characterized by increased HMGA2 expression."
24130125_2014.ann,significantly  mutated gene,endometrial cancer,2,"Although CTCF was described as a significantly  mutated gene by the endometrial cancer TCGA, the A(7) track variants leading to T204 frameshifts were not reported."
19277044_2009.ann,EphA1,CRC,2,"Although therapies targeting high EphA1 expression seem plausible in CRC, the loss of expression in advanced disease suggests a potential risk that targeted therapy, by selecting for loss of expression, might contribute to disease progression."
14569398_2004.ann,tumour suppressor genes,MM,2,"Among frequently deleted chromosomal sites, LOH at chromosome 3p has been detected in MM, suggesting the presence of one or several  tumour suppressor genes that have an important role in development of the disease."
24122835_2014.ann,MAP3K3 gene,breast cancer,2,Amplification and over-expression of MAP3K3 gene in human breast cancer promotes  formation and survival of breast cancer cells.
24122835_2014.ann,MAP3K3 gene,breast cancer,2,An integrative bioinformatics analysis of this region nominated the MAP3K3 gene as a potential therapeutic target in breast cancer.
24145651_2014.ann,EGFR and CCND1 gene,MASCs,2,Analysis of TP53 and CTNNB1 gene  mutations in the HG component of MASCs as well as detection of copy number aberration of EGFR and CCND1 gene did not harbor any abnormalities.
18770861_2008.ann,CDCA1,cancers,2,"As a result, CDCA1 is a novel cancer-testis antigen overexpressed in LC, cholangiocellular cancer, urinary bladder cancer and renal cell cancers, and CDCA1 may therefore be an ideal TAA useful for the diagnosis and immunotherapy of these cancers."
26084280_2015.ann,Her2,breast cancers,2,"As Bim expression is a critical biomarker for response to many targeted therapies, PTK6 inhibition may offer a therapeutic approach to treating patients with Her2 targeted therapy-resistant breast cancers."
11596032_2001.ann,tracheobronchial mucosa cDNA,lung carcinoma,2,"BACKGROUND: MUC4 has been cloned from tracheobronchial mucosa cDNA and reportedly is highly expressed in some human malignancies, including lung carcinoma."
24335643_2014.ann,PTCH1,Basal cell carcinosarcoma,2,Basal cell carcinosarcoma with PTCH1 mutations in both epithelial and sarcomatoid primary tumor components and in the sarcomatoid metastasis.
24335643_2014.ann,PTCH1,epithelial primary tumor,2,Basal cell carcinosarcoma with PTCH1 mutations in both epithelial and sarcomatoid primary tumor components and in the sarcomatoid metastasis.
24335643_2014.ann,PTCH1,sarcomatoid metastasis,2,Basal cell carcinosarcoma with PTCH1 mutations in both epithelial and sarcomatoid primary tumor components and in the sarcomatoid metastasis.
26271547_2015.ann,BCL2-like 11 intron 2 deletion polymorphism,small cell lung cancer,2,BCL2-like 11 intron 2 deletion polymorphism is not associated with non-small cell lung cancer risk and prognosis.
27489358_2016.ann,CD133,gastric  cancers,2,"CD133 is considered as a stem-like cell marker in some cancers including gastric  cancers, and Notch1 signaling is known to play an important role in the maintenance and differentiation of stem-like cells."
21084391_2011.ann,SOX6,esophageal squamous cell carcinoma,2,Characterization of tumor-suppressive function of SOX6 in human esophageal squamous cell carcinoma.
11598160_2001.ann,Chemokine gene,lymphoid interstitial pneumonitis,2,Chemokine gene expression and clonal analysis of B cells in tissues involved by lymphoid interstitial pneumonitis from HIV-infected pediatric patients.
12514793_2002.ann,Chromosomal,choriocarcinomatous tumor,2,"Chromosomal analysis revealed a close genetic relationship between the papillary urothelial and choriocarcinomatous tumor components, documenting for the first time that choriocarcinoma of the renal pelvis results from clonal evolution of urothelial carcinoma with acquisition of  trophoblastic differentiation."
19709125_2009.ann,kallistatin gene,hepatocellular carcinoma,2,Combining kallistatin gene therapy and meloxicam to treat hepatocellular carcinoma in mice.
24121643_2014.ann,Pathogenesis-Related 1(P6) gene,CF,2,"Comparative analysis of the expression of the Pathogenesis-Related 1(P6) gene, a marker for induced resistance to pathogens, in various tissues of tomato plants treated with CF on their roots suggested that the B."
24121643_2014.ann,Pathogenesis-Related 1(P6) gene,thuringiensis,2,"Comparative analysis of the expression of the Pathogenesis-Related 1(P6) gene, a marker for induced resistance to pathogens, in various tissues of tomato plants treated with CF on their roots suggested that the B. thuringiensis-induced defense system was  activated in the leaf, stem, and main root tissues, but not in the lateral root tissue."
19445940_2009.ann,DCAMKL-1,colorectal cancer,2,CONCLUSIONS: DCAMKL-1 is a negative regulator of let-7a miRNA biogenesis in intestinal stem and colorectal cancer cells; it could represent a novel target for anti-cancer stem cell-based strategies.
12209756_2002.ann,codon 12 of K-ras gene,lung carcinoma,2,CONCLUSIONS: Expression of ras protein in type II alveolar pneumocytes and mutation in the codon 12 of K-ras gene in lung tissue may contribute to the induction of lung carcinoma in patients with IPF.
20589433_2010.ann,Jab1,HCCs,2,"CONCLUSIONS: Jab1 expression, as well as p27(Kip1) upregulation, is evident from the very early stages of hepatocarcinogenesis, suggesting that Jab1  could be a diagnostic marker and a treatment target for precancerous lesions and  early HCCs."
14581367_2003.ann,p21 and bax gene,NSCLCs,2,CONCLUSIONS: Reduction of ING1b gene expression was associated  with reduced p21 and bax gene expression in NSCLCs.
23374247_2013.ann,lung cancer-related gene,lung cancer,2,CONCLUSIONS: The two libraries of differentially expressed genes may provide the  basis for new insights or clues for finding novel lung cancer-related genes; several genes were newly found in lung cancer with ERGIC3 seeming a novel lung cancer-related gene.
24346090_2014.ann,ALK gene,EML4-ALK+ variants,2,"CONCLUSIONS: This panel of variant-specific, quantitative RT-PCR assays detects common EML4-ALK+ variants as well as ALK gene expression level in archival formalin-fixed paraffin-embedded NSCLC specimens."
